LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:44,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-42, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2025-12-21 07:41:45,1900-01-00 00:00:00,CRYPTO,46:41:C9:D8:13:29,-41, WPA2 ,0.000000,0.000000,0.000,0.000,AP
